trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
pyr25|BE|1d|1665149400000|1671028200000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2022-10-07 09:30,1665149400000,18.36,Flip Short,2022-12-14 09:30,1671028200000,22.51,1123,20618.28,47,4614.55,22.3585,5527,26.7795,3030.26,14.6823,45.9,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1678973400000|1689255000000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2023-03-16 09:30,1678973400000,18.73,Flip Short,2023-07-13 09:30,1689255000000,17.9,1317,24667.41,81,-1141.35,-4.6223,2464.46,9.9808,8453.47,34.2355,48.24,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1683898200000|1689255000000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Pyramid Add,2023-05-12 09:30,1683898200000,13.08,Flip Short,2023-07-13 09:30,1689255000000,17.9,329,4303.32,41,1575.59,36.5767,1634.12,37.9355,251.05,5.8281,10.19,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1692365400000|1701441000000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2023-08-18 09:30,1692365400000,14.13,Flip Short,2023-12-01 09:30,1701441000000,14.32,1748,24699.24,73,282.39,1.1422,3034.3,12.2727,8100.46,32.7636,49.73,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1698759000000|1701441000000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Pyramid Add,2023-10-31 09:30,1698759000000,10.01,Flip Short,2023-12-01 09:30,1701441000000,14.32,437,4374.37,22,1872.84,42.7711,2128.19,48.6026,183.54,4.1917,10.63,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1707229800000|1712755800000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2024-02-06 09:30,1707229800000,10.95,Flip Short,2024-04-10 09:30,1712755800000,11.16,2439,26707.05,44,458.26,1.7142,3778.13,14.1324,6221.77,23.2731,53.93,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1722951000000|1731335400000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2024-08-06 09:30,1722951000000,11.11,Flip Short,2024-11-11 09:30,1731335400000,13.6,2500,27775,68,6163.23,22.1677,6197.23,22.29,5252.77,18.893,61.77,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1743514200000|1749562200000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2025-04-01 09:30,1743514200000,19.86,Flip Short,2025-06-10 09:30,1749562200000,21.6,1624,32252.64,48,2758.43,8.544,3686.71,11.4193,7681.29,23.7922,67.33,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1766068200000|1768919400000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2025-12-18 09:30,1766068200000,82.91,Flip Short,2026-01-20 09:30,1768919400000,144,442,36646.22,20,26901.49,73.3353,29988.41,81.7505,1884.21,5.1365,100.29,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1774877400000|1776259800000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2026-03-30 09:30,1774877400000,133.32,Flip Short,2026-04-15 09:30,1776259800000,219,408,54394.56,11,34813.69,63.9382,35013.21,64.3046,6912.87,12.6961,143.75,2026-07-25T15:04:10.507Z
pyr25|JNJ|1d|1545057000000|1551450600000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2018-12-17 09:30,1545057000000,128.32,Flip Short,2019-03-01 09:30,1551450600000,137.22,57,7314.24,50,492.16,6.7221,541.6,7.3973,424.55,5.7987,15.14,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1559223000000|1560432600000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2019-05-30 09:30,1559223000000,131.44,Flip Short,2019-06-13 09:30,1560432600000,141.72,60,7886.4,10,600.41,7.6056,680.31,8.6178,117.69,1.4908,16.39,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1563888600000|1570109400000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2019-07-23 09:30,1563888600000,128.61,Flip Short,2019-10-03 09:30,1570109400000,131.64,65,8359.65,51,180.03,2.1515,387.49,4.6306,155.91,1.8632,16.92,2026-07-25T15:04:19.563Z
