trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
pyr25|AGQ|1d|1651152600000|1664976600000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2022-04-28 09:30,1651152600000,32.58,Flip Short,2022-10-05 09:30,1664976600000,23.57,431,14041.98,110,-3907.51,-27.7995,253.18,1.8012,6487.66,46.1557,24.2,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1657114200000|1664976600000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Pyramid Add,2022-07-06 09:30,1657114200000,22.13,Flip Short,2022-10-05 09:30,1664976600000,23.57,107,2367.91,64,149.19,6.2942,403.16,17.0091,491.36,20.73,4.89,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1676385000000|1680701400000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2023-02-14 09:30,1676385000000,25.7,Flip Short,2023-04-05 09:30,1680701400000,33.22,436,11205.2,35,3253.03,29.0024,3498.59,31.1918,1807.53,16.115,25.69,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1687440600000|1700231400000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2023-06-22 09:30,1687440600000,26.25,Flip Short,2023-11-17 09:30,1700231400000,27.75,521,13676.25,104,753.37,5.5031,3487.44,25.4745,2592.63,18.9382,28.13,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1706020200000|1710423000000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2024-01-23 09:30,1706020200000,23.71,Flip Short,2024-03-14 09:30,1710423000000,29.34,631,14961.01,36,3519.06,23.498,3537.57,23.6216,595.48,3.9762,33.47,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1722000600000|1727271000000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2024-07-26 09:30,1722000600000,33.3,Flip Short,2024-09-25 09:30,1727271000000,42.52,517,17216.1,42,4727.54,27.4326,5287.2,30.6801,1588.9,9.2199,39.2,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1732631400000|1739889000000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2024-11-26 09:30,1732631400000,37.85,Flip Short,2025-02-18 09:30,1739889000000,42.79,557,21082.45,54,2706.66,12.8256,4006.03,18.9827,2538.72,12.0298,44.92,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1744032600000|1749216600000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2025-04-07 09:30,1744032600000,33.92,Flip Short,2025-06-06 09:30,1749216600000,48.5,692,23472.64,42,10032.33,42.6978,10065.89,42.8407,812.35,3.4574,57.03,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1774013400000|1784899800000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2026-03-20 09:30,1774013400000,108.24,,2026-07-24 09:30,1784899800000,64.73,273,29549.52,86,-11925.45,-40.3172,15050.97,50.8839,13840.62,46.7919,29.55,2026-07-25T15:00:48.040Z
pyr25|MIDU|1d|1558704600000|1564061400000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2019-05-24 09:30,1558704600000,38.16,Flip Short,2019-07-25 09:30,1564061400000,45.27,202,7708.32,42,1419.37,18.395,1474.97,19.1157,734.91,9.5244,16.85,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1565875800000|1572877800000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2019-08-15 09:30,1565875800000,36.17,Flip Short,2019-11-04 09:30,1572877800000,45.03,242,8753.14,56,2124.47,24.2467,2135.37,24.3711,347.55,3.9666,19.65,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1582727400000|1590586200000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2020-02-26 09:30,1582727400000,41.59,Flip Short,2020-05-27 09:30,1590586200000,20.49,249,10355.91,63,-5269.36,-50.8318,178.88,1.7256,8690.5,83.8344,15.46,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1583847000000|1590586200000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Pyramid Add,2020-03-10 09:30,1583847000000,25.56,Flip Short,2020-05-27 09:30,1590586200000,20.49,62,1584.72,54,-317.2,-19.9958,0,0,1169.04,73.6961,2.86,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1600954200000|1602250200000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2020-09-24 09:30,1600954200000,19.32,Flip Short,2020-10-09 09:30,1602250200000,27.09,311,6008.52,11,2402.04,39.9372,2410.46,40.0773,208.16,3.4609,14.43,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1624282200000|1629984600000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2021-06-21 09:30,1624282200000,57.14,Flip Short,2021-08-26 09:30,1629984600000,63.89,140,7999.6,47,928.06,11.5897,1060.2,13.2399,766.8,9.5759,16.94,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1640097000000|1660311000000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2021-12-21 09:30,1640097000000,60.24,Flip Short,2022-08-12 09:30,1660311000000,46.65,146,8795.04,161,-1999.75,-22.7145,1746.13,19.8337,4607.8,52.3385,15.61,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1652189400000|1660311000000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Pyramid Add,2022-05-10 09:30,1652189400000,40.63,Flip Short,2022-08-12 09:30,1660311000000,46.65,36,1462.68,65,213.58,14.5872,250.9,17.1361,429.5,29.3348,3.14,2026-07-25T15:01:53.678Z
